id;ident;type;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;icao_code;iata_code;gps_code;local_code;home_link;wikipedia_link;keywords
26678;VTUD;medium_airport;Udon Thani Airport;17.386.400.222.800.000;102.788.002.014;579;AS;TH;TH-41;Udon Thani;yes;VTUD;UTH;VTUD;;http://www.udonthaniairport.com/;https://en.wikipedia.org/wiki/Udon_Thani_International_Airport;
26687;VTUU;medium_airport;Ubon Ratchathani Airport;152.512.998.581;104.870.002.747;406;AS;TH;TH-34;Ubon Ratchathani;yes;VTUU;UBP;VTUU;;;https://en.wikipedia.org/wiki/Ubon_Ratchathani_Airport;
26688;VTUV;medium_airport;Roi Et Airport;161.168;103.774.002;451;AS;TH;TH-45;Roi Et;yes;VTUV;ROI;VTUV;;;https://en.wikipedia.org/wiki/Roi_Et_Airport;
26689;VTUW;medium_airport;Nakhon Phanom Airport;17.383.801;104.642.998;587;AS;TH;TH-48;Nakhon Phanom;yes;VTUW;KOP;VTUW;;;https://en.wikipedia.org/wiki/Nakhon_Phanom_Airport;
26690;VVBM;medium_airport;Buon Ma Thuot Airport;12.668.299.675;108.120.002.747;1729;AS;VN;VN-CH;Buon Ma Thuot;yes;VVBM;BMV;VVBM;;;https://en.wikipedia.org/wiki/Buon_Ma_Thuot_Airport;
26692;VVCI;medium_airport;Cat Bi International Airport;2.081.686;106.722.994;6;AS;VN;VN-RRD;Haiphong (Hai An);yes;VVCI;HPH;VVCI;;;https://en.wikipedia.org/wiki/Cat_Bi_Airport;Catbi Airport
301824;VVCM;medium_airport;CÃ  Mau Airport;9.177.667;105.177.778;6;AS;VN;VN-SW;Ca Mau City;yes;VVCM;CAH;VVCM;;;https://en.wikipedia.org/wiki/C%C3%A0_Mau_Airport;Moranc Airfield, Quan Long Airport
26694;VVCS;medium_airport;Con Dao Airport;873.183;106.633.003;20;AS;VN;VN-SE;Con Dao;yes;VVCS;VCS;VVCS;;;https://en.wikipedia.org/wiki/Con_Dao_Airport;Conson Airport
26695;VVCT;medium_airport;Can Tho International Airport;100.851;105.711.998;9;AS;VN;VN-SW;Can Tho;yes;VVCT;VCA;VVCT;;;https://en.wikipedia.org/wiki/Can_Tho_International_Airport;Binh Thuy Air Base, TrÃ  NÃ³c Airport
30923;VVDL;medium_airport;Lien Khuong Airport;11.750.556;108.366.997;3156;AS;VN;VN-CH;Da Lat;yes;VVDL;DLI;VVDL;;;https://en.wikipedia.org/wiki/Lien_Khuong_Airport;Lienkhang
26697;VVDN;medium_airport;Da Nang International Airport;160.439;108.198.997;33;AS;VN;VN-SCC;Da Nang;yes;VVDN;DAD;VVDN;;;https://en.wikipedia.org/wiki/Da_Nang_International_Airport;Danang, Cáº£ng HÃ ng khÃ´ng Quá»‘c táº¿ ÄÃ  Náºµng
26700;VVNB;large_airport;Noi Bai International Airport;21.221.201;105.806.999;39;AS;VN;VN-RRD;Hanoi (Soc Son);yes;VVNB;HAN;VVNB;;;https://en.wikipedia.org/wiki/Noi_Bai_International_Airport;Noibai Airport, SÃ¢n bay Quá»‘c táº¿ Ná»™i BÃ i
26702;VVPB;medium_airport;Phu Bai International Airport;16.400.628;107.703.094;48;AS;VN;VN-NC;Huáº¿;yes;VVPB;HUI;VVPB;;;https://en.wikipedia.org/wiki/Phu_Bai_International_Airport;Phubai
26703;VVPC;medium_airport;Phu Cat Airport;13.955;109.042;80;AS;VN;VN-SCC;Quy Nohn;yes;VVPC;UIH;VVPC;;https://vietnamairport.vn/phucatairport/;https://en.wikipedia.org/wiki/Phu_Cat_Airport;Phucat
26708;VVTS;large_airport;Tan Son Nhat International Airport;108.188;106.652;33;AS;VN;VN-SE;Ho Chi Minh City;yes;VVTS;SGN;VVTS;;http://www.tsnairport.hochiminhcity.gov.vn/;https://en.wikipedia.org/wiki/Tan_Son_Nhat_International_Airport;Tansonnhat, SÃ i GÃ²n, Saigon, SÃ¢n bay Quá»‘c táº¿ TÃ¢n SÆ¡n Nháº¥t, Tan Son Nhut Air Base, Tan Son Nhut Airfield
332254;VVVD;medium_airport;Van Don International Airport;21.120.693;10.741.539;24;AS;VN;VN-NE;Van Don;yes;VVVD;VDO;VVVD;;http://www.vandon-airport.com/;https://en.wikipedia.org/wiki/Van_Don_International_Airport;Cáº©m Pháº£, SÃ¢n bay Quá»‘c táº¿ VÃ¢n Äá»“n
26720;VYKG;medium_airport;Kengtung Airport;21.301.599.502.563.400;9.963.600.158.691.400;2798;AS;MM;MM-17;Kengtung;yes;VYKG;KET;VYKG;;;https://en.wikipedia.org/wiki/Kengtung_Airport;
26722;VYKP;medium_airport;Kyaukpyu Airport;1.942.639.923.095.700;9.353.479.766.845.700;20;AS;MM;MM-16;Kyaukpyu;yes;VYKP;KYP;VYKP;;;https://en.wikipedia.org/wiki/Kyaukpyu_Airport;
26723;VYKT;medium_airport;Kawthoung Airport;10.049.300.193.786.600;9.853.800.201.416.010;180;AS;MM;MM-05;Kawthoung;yes;VYKT;KAW;VYKT;;;https://en.wikipedia.org/wiki/Kawthaung_Airport;
26724;VYLK;medium_airport;Loikaw Airport;19.691.499.710.083.000;9.721.479.797.363.280;2940;AS;MM;MM-12;Loikaw;yes;VYLK;LIW;VYLK;;;https://en.wikipedia.org/wiki/Loikaw_Airport;
26725;VYLS;medium_airport;Lashio Airport;229.778.995.513.916;97.752.197.265.625;2450;AS;MM;MM-17;Lashio;yes;VYLS;LSH;VYLS;;;https://en.wikipedia.org/wiki/Lashio_Airport;
26727;VYMD;large_airport;Mandalay International Airport;21.702.199.935.913.000;9.597.789.764.404.290;300;AS;MM;MM-04;Mandalay;yes;VYMD;MDL;VYMD;;;https://en.wikipedia.org/wiki/Mandalay_International_Airport;
26728;VYME;medium_airport;Myeik Airport;12.439.800.262.451.100;9.862.149.810.791.010;75;AS;MM;MM-05;Mkeik;yes;VYME;MGZ;VYME;;;https://en.wikipedia.org/wiki/Myeik_Airport;
26729;VYMK;medium_airport;Myitkyina Airport;253.836;97.351.898;475;AS;MM;MM-11;Myitkyina;yes;VYMK;MYT;VYMK;;;https://en.wikipedia.org/wiki/Myitkyina_Airport;
26732;VYMS;medium_airport;Mong Hsat Airport;20.516.799.926.757.800;9.925.679.779.052.730;1875;AS;MM;MM-17;Mong Hsat;yes;VYMS;MOG;VYMS;;;https://en.wikipedia.org/wiki/Monghsat_Airport;Monghsat Airport
26717;VYNT;medium_airport;Nay Pyi Taw International Airport;19.623.501;96.200.996;302;AS;MM;MM-04;Pyinmana;yes;VYNT;NYT;VYNT;;;https://en.wikipedia.org/wiki/Nay_Pyi_Taw_International_Airport;VYEL, Ela, Nay Pyi Taw International
26737;VYPT;medium_airport;Putao Airport;2.732.990.074.157.710;9.742.630.004.882.810;1500;AS;MM;MM-11;Putao;yes;VYPT;PBU;VYPT;;;https://en.wikipedia.org/wiki/Putao_Airport;
26740;VYSW;medium_airport;Sittwe Airport;20.133.165;92.870.693;27;AS;MM;MM-16;Sittwe;yes;VYSW;AKY;VYSW;;;https://en.wikipedia.org/wiki/Sittwe_Airport;
26741;VYTD;medium_airport;Thandwe Airport;184.606.990.814.209;9.430.010.223.388.670;20;AS;MM;MM-16;Thandwe;yes;VYTD;SNW;VYTD;;;https://en.wikipedia.org/wiki/Thandwe_Airport;
26742;VYTL;medium_airport;Tachileik Airport;20.483.800.888.061.500;999.354.019.165.039;1280;AS;MM;MM-17;Tachileik;yes;VYTL;THL;VYTL;;;https://en.wikipedia.org/wiki/Tachilek_Airport;
26744;VYYY;large_airport;Yangon International Airport;16.907.300.949.099.900;961.332.015.991;109;AS;MM;MM-06;Yangon;yes;VYYY;RGN;VYYY;;http://www.yangonairportonline.com;https://en.wikipedia.org/wiki/Yangon_International_Airport;Rangoon
26745;WAAA;large_airport;Hasanuddin International Airport;-506.163;119.554.001;47;AS;ID;ID-SN;Ujung Pandang;yes;WAAA;UPG;WAAA;;;https://en.wikipedia.org/wiki/Hasanuddin_International_Airport;
26751;WADD;large_airport;Denpasar I Gusti Ngurah Rai International Airport;-8.748.409;115.167.123;14;AS;ID;ID-BA;Kuta, Badung;yes;WADD;DPS;WADD;;http://www.angkasapura1.co.id/eng/location/bali.htm;https://en.wikipedia.org/wiki/Ngurah_Rai_International_Airport;WRRR, Bali, Denpasar International Airport, Denpasar
299629;WADL;medium_airport;Lombok International Airport;-8.759.962;116.278.169;319;AS;ID;ID-NB;Mataram (Pujut, Lombok Tengah);yes;WADL;LOP;WADL;;http://www.lombok-airport.co.id/;https://en.wikipedia.org/wiki/Lombok_International_Airport;Zainuddin Abdul Madjid, Praya
26773;WAEE;medium_airport;Sultan Babullah Airport;0.831012;127.381.611;49;AS;ID;ID-MU;Ternate;yes;WAEE;TTE;WAEE;;;https://en.wikipedia.org/wiki/Sultan_Babullah_Airport;Sango, Tafure
352892;WAFB;medium_airport;Toraja Airport;-3.185.833;11.991.775;2884;AS;ID;ID-SS;Toraja;yes;WAFB;TRT;WAFB;;;https://en.wikipedia.org/wiki/Toraja_Airport;
26769;WAFF;medium_airport;Mutiara - SIS Al-Jufrie Airport;-0.916462;119.908.647;284;AS;ID;ID-ST;Palu;yes;WAFF;PLW;WAFF;;;https://en.wikipedia.org/wiki/Mutiara_Airport;WAML
26774;WAFW;medium_airport;Syukuran Aminuddin Amir Airport;-1.035.893;122.773.934;56;AS;ID;ID-ST;Luwok;no;WAFW;LUW;WAFW;;;https://en.wikipedia.org/wiki/Syukuran_Aminuddin_Amir_Airport;Bubung Airport, WAMW
26780;WAGG;medium_airport;Tjilik Riwut Airport;-2.227.146;113.943.388;82;AS;ID;ID-KT;Palangkaraya;yes;WAGG;PKY;WAGG;;;https://en.wikipedia.org/wiki/Tjilik_Riwut_Airport;WRBP, WAOP
332202;WAHI;medium_airport;Yogyakarta International Airport;-7.905.338;110.057.264;24;AS;ID;ID-YO;Yogyakarta;yes;WAHI;YIA;WAHI;;;https://en.wikipedia.org/wiki/Yogyakarta_International_Airport;Kulon Progo
26833;WAHL;medium_airport;Tunggul Wulung Airport;-764.506;109.033.997;69;AS;ID;ID-JT;Cilacap;yes;WAHL;CXP;WAHL;;;https://en.wikipedia.org/wiki/Tunggul_Wulung_Airport;WIIL, WIHL
26755;WAJJ;large_airport;Dortheys Hiyo Eluay International Airport;-2.579.627;140.519.857;289;AS;ID;ID-PA;Sentani;yes;WAJJ;DJJ;WAJJ;;https://sentani-airport.co.id/en;https://en.wikipedia.org/wiki/Dortheys_Hiyo_Eluay_International_Airport;Bandar Udara Internasional Dortheys Hiyo Eluay, Sentani International Airport, Hollandia, Jayapura
41428;WAJO;medium_airport;Oksibil Airport;-49.071;1.406.277;4315;AS;ID;ID-PP;Oksibil;yes;WAJO;OKL;WAJO;;;https://id.wikipedia.org/wiki/Bandar_Udara_Oksibil;Gunung Bintang
41437;WAKT;medium_airport;Tanah Merah Airport;-609.669;140.303.521;57;AS;ID;ID-PS;Tanah Merah;yes;WAKT;TMH;WAKT;;;https://en.wikipedia.org/wiki/Tanah_Merah_Airport;
26760;WALL;large_airport;Sultan Aji Muhammad Sulaiman Sepinggan International Airport;-1.268.342;11.689.452;12;AS;ID;ID-KI;Balikpapan;yes;WALL;BPN;WALL;;http://sepinggan-airport.com/;https://en.wikipedia.org/wiki/Sultan_Aji_Muhamad_Sulaiman_Airport;WRLL, Balikpapan Airport, Sepinggan Airport, Sepinggang Airfield
26762;WALR;medium_airport;Juwata International Airport / Suharnoko Harbani AFB;3.325.145;117.564.169;23;AS;ID;ID-KU;Tarakan;yes;WAQQ;TRK;WAQQ;TRK;http://www.tarakan-airport.com;https://en.wikipedia.org/wiki/Juwata_Airport;WRLR, WALR, WAQQ, TRK, JUWATA, TARAKAN
26768;WAMH;medium_airport;Naha Airport;368.478;125.527.162;16;AS;ID;ID-SA;Tabukan Utara, Sangihe Islands;yes;WAMH;NAH;WAMH;;;https://en.wikipedia.org/wiki/Naha_Airport_(Indonesia);Tahuna
26778;WAON;medium_airport;Warukin Airport;-221.656;115.435.997;197;AS;ID;ID-KS;Tanta-Tabalong;yes;WAON;TJG;WAON;;;http://id.wikipedia.org/wiki/Bandar_Udara_Warukin;WRBN
26779;WAOO;medium_airport;Syamsudin Noor International Airport;-344.236;114.763;66;AS;ID;ID-KS;Landasan Ulin;yes;WAOO;BDJ;WAOO;;https://syamsudinnoor-airport.co.id/id;https://en.wikipedia.org/wiki/Syamsudin_Noor_Airport;WRBB, Banjarmasin, Banjarbaru
333039;WAPF;medium_airport;Karel Sadsuitubun Airport;-5.760.278;132.759.444;78;AS;ID;ID-MA;Langgur;yes;WAPF;LUV;WAPF;;;https://en.wikipedia.org/wiki/Karel_Sadsuitubun_Airport;Tual Baru
26784;WAPP;medium_airport;Pattimura International Airport;-371.026;128.089.005;33;AS;ID;ID-MA;Ambon;yes;WAPP;AMQ;WAPP;;;https://en.wikipedia.org/wiki/Pattimura_Airport;
26759;WAQT;medium_airport;Kalimarau Airport;214.776;117.430.705;59;AS;ID;ID-KI;Tanjung Redeb - Borneo Island;yes;WAQT;BEJ;WAQT;;;https://en.wikipedia.org/wiki/Kalimarau_Airport;Berau Airport, WALK, WRLK
26785;WARA;medium_airport;Abdul Rachman Saleh Airport;-7.929.099;112.714.233;1726;AS;ID;ID-JI;Malang;yes;WARA;MLG;WARA;;;https://en.wikipedia.org/wiki/Abdul_Rachman_Saleh_Airport;WIAS, Malang, Singosari
26787;WARJ;medium_airport;Adisutjipto Airport;-778.818;110.431.999;379;AS;ID;ID-YO;Yogyakarta;yes;WAHH;JOG;WAHH;;http://adisutjipto-airport.co.id/;https://en.wikipedia.org/wiki/Adisutjipto_Airport;WIIJ, WARJ, Adisucipto
26788;WARQ;medium_airport;Adisumarmo Airport;-7.516.044;110.757.492;421;AS;ID;ID-JT;Surakarta;yes;WAHQ;SOC;WAHQ;;https://adisumarmo-airport.com/en;https://en.wikipedia.org/wiki/Adisumarmo_Airport;WRSQ, WARQ, Adi Soemarmo, Adi Sumarmo
26789;WARR;large_airport;Juanda International Airport;-737.983;112.787.003;9;AS;ID;ID-JI;Surabaya;yes;WARR;SUB;WARR;;http://www.juanda-airport.com/;https://en.wikipedia.org/wiki/Juanda_International_Airport;WRSJ, Sedati, Sidoarjo
26790;WARS;medium_airport;Achmad Yani Airport;-6.970.732;110.373.244;10;AS;ID;ID-JT;Semarang;yes;WAHS;SRG;WAHS;;https://www.ahmadyani-airport.com/id;https://en.wikipedia.org/wiki/Achmad_Yani_Airport;WIIS, WARS
26791;WASF;medium_airport;Fakfak Airport;-2.920.508;132.267.011;462;AS;ID;ID-PB;Fakfak;yes;WASF;FKQ;WASF;;;https://en.wikipedia.org/wiki/Fakfak_Airport;Iboru, Torea, Fak Fak
26794;WASR;medium_airport;Rendani Airport;-0.891833;134.048.996;23;AS;ID;ID-PB;Manokwari;yes;WAUU;MKW;WAUU;;;https://en.wikipedia.org/wiki/Rendani_Airport;WASR
32634;WASS;medium_airport;Domine Eduard Osok Airport;-0.894;131.287;10;AS;ID;ID-PB;Sorong;yes;WASS;SOQ;WASS;;;https://en.wikipedia.org/wiki/Domine_Eduard_Osok_Airport;WAXX
505052;WAWP;medium_airport;Sangia Nibandera Airport;-4.338.158;121.524.047;40;AS;ID;ID-SG;Kolaka;yes;WAWP;KXB;WAWP;;https://www.otban5.com/Kolaka;https://en.wikipedia.org/wiki/Sangia_Nibandera_Airport;Kolaka, Pomala
26807;WBGB;medium_airport;Bintulu Airport;312.385.010.719;113.019.996.643;74;AS;MY;MY-13;Bintulu;yes;WBGB;BTU;WBGB;;;https://en.wikipedia.org/wiki/Bintulu_Airport;
26808;WBGG;medium_airport;Kuching International Airport;1.487.364;110.352.859;89;AS;MY;MY-13;Kuching;yes;WBGG;KCH;WBGG;;;https://en.wikipedia.org/wiki/Kuching_International_Airport;
26809;WBGJ;medium_airport;Limbang Airport;4.808.300.018.310.540;11.501.000.213.623.000;14;AS;MY;MY-13;Limbang;yes;WBGJ;LMN;WBGJ;;;https://en.wikipedia.org/wiki/Limbang_Airport;
350992;WBGK;medium_airport;Mukah Airport;2.881.944;112.043.333;20;AS;MY;MY-13;Mukah;yes;WBGK;MKM;WBGK;;;https://en.wikipedia.org/wiki/Mukah_Airport;
26810;WBGM;medium_airport;Marudi Airport;4.178.734;114.330.318;103;AS;MY;MY-13;Marudi;yes;WBGM;MUR;WBGM;;;https://en.wikipedia.org/wiki/Marudi_Airport;
26811;WBGR;medium_airport;Miri Airport;432.201;113.987;59;AS;MY;MY-13;Miri;yes;WBGR;MYY;WBGR;;;https://en.wikipedia.org/wiki/Miri_Airport;
26812;WBGS;medium_airport;Sibu Airport;22.616;111.985.001;122;AS;MY;MY-13;Sibu;yes;WBGS;SBW;WBGS;;;https://en.wikipedia.org/wiki/Sibu_Airport;
30682;WBGZ;medium_airport;Bario Airport;3.734.648;115.478.548;3350;AS;MY;MY-13;Bario;yes;WBGZ;BBN;WBGZ;;;https://en.wikipedia.org/wiki/Bario_Airport;
26813;WBKD;medium_airport;Lahad Datu Airport;503.241;11.832.376;45;AS;MY;MY-12;Lahad Datu;yes;WBKD;LDU;WBKD;;;https://en.wikipedia.org/wiki/Lahad_Datu_Airport;
26814;WBKK;medium_airport;Kota Kinabalu International Airport;5.932.743;116.049.324;10;AS;MY;MY-12;Kota Kinabalu;yes;WBKK;BKI;WBKK;;;https://en.wikipedia.org/wiki/Kota_Kinabalu_International_Airport;Lapangan Terbang Antarabangsa Kota Kinabalu, Jesselton Airfield
26816;WBKS;medium_airport;Sandakan Airport;5.900.899.887.084.960;11.805.899.810.791.000;46;AS;MY;MY-12;Sandakan;yes;WBKS;SDK;WBKS;;;https://en.wikipedia.org/wiki/Sandakan_Airport;
26817;WBKW;medium_airport;Tawau Airport;431.338;11.812.152;57;AS;MY;MY-12;Tawau;yes;WBKW;TWU;WBKW;;;https://en.wikipedia.org/wiki/Tawau_Airport;
26818;WBMU;medium_airport;Mulu Airport;4.048.329.830.169.670;11.480.500.030.517.500;80;AS;MY;MY-13;Mulu;yes;WBMU;MZV;WBMU;;;https://en.wikipedia.org/wiki/Mulu_Airport;
26819;WBSB;large_airport;Brunei International Airport;49.442;114.928.001;73;AS;BN;BN-BM;Bandar Seri Begawan;yes;WBSB;BWN;WBSB;;;https://en.wikipedia.org/wiki/Brunei_International_Airport;
26821;WIBB;medium_airport;Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB;0.458647;101.444.321;102;AS;ID;ID-RI;Pekanbaru;yes;WIBB;PKU;WIBB;;;https://en.wikipedia.org/wiki/Sultan_Syarif_Qasim_II_International_Airport;Simpang Tiga
26857;WIBJ;medium_airport;Japura Airport;-0.352808;102.334.999;62;AS;ID;ID-RI;Rengat-Sumatra Island;no;WIBJ;RGT;WIBJ;;;https://en.wikipedia.org/wiki/Japura_Airport;WIPR
26824;WICC;medium_airport;Husein Sastranegara International Airport;-690.063;107.575.996;2436;AS;ID;ID-JB;Bandung;yes;WICC;BDO;WICC;;;https://en.wikipedia.org/wiki/Husein_Sastranegara_International_Airport;WIIB
26828;WIDD;medium_airport;Hang Nadim International Airport;112.103;104.119.003;126;AS;ID;ID-KR;Batam;yes;WIDD;BTH;WIDD;;;https://en.wikipedia.org/wiki/Hang_Nadim_Airport;WIKB
26832;WIHH;medium_airport;Halim Perdanakusuma International Airport;-6.266.610.145.568.840;10.689.099.884.033.200;84;AS;ID;ID-JK;Jakarta;yes;WIHH;HLP;WIHH;;http://www.angkasapura2.co.id/cabang/hlp/content.php?menu=8&page_id=1;https://en.wikipedia.org/wiki/Halim_Perdanakusuma_International_Airport;WIIH,WIIX,WIID
26835;WIII;large_airport;Soekarno-Hatta International Airport;-612.557;106.655.998;34;AS;ID;ID-BT;Jakarta;yes;WIII;CGK;WIII;;http://www.jakartasoekarnohattaairport.com/;https://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport;JKT, Cengkareng, Java
26839;WIMK;medium_airport;Soewondo Air Force Base;3.558.425;98.672.275;114;AS;ID;ID-SU;Medan;no;WIMK;MES;WIMK;;;https://en.wikipedia.org/wiki/Soewondo_Air_Force_Base;Polonia International Airport, WIMM
309577;WIMM;large_airport;Kualanamu International Airport;3.637.847;98.870.566;23;AS;ID;ID-SU;Beringin;yes;WIMM;KNO;WIMM;;http://www.kualanamu-airport.co.id/;https://en.wikipedia.org/wiki/Kualanamu_International_Airport;Medan
26841;WIMS;medium_airport;Dr. Ferdinand Lumban Tobing Airport;1.557.127;98.887.145;33;AS;ID;ID-SU;Sibolga (Pinangsori);yes;WIMS;FLZ;WIMS;;;https://en.wikipedia.org/wiki/Ferdinand_Lumban_Tobing_Airport;Pinangsori Airport
26843;WIOG;medium_airport;Nanga Pinoh Airport;-0.34864;111.746.155;123;AS;ID;ID-KB;Nanga Pinoh-Borneo Island;yes;WIOG;NPO;WIOG;;;https://en.wikipedia.org/wiki/Nanga_Pinoh_Airport;Nangapinoh
26844;WIOK;medium_airport;Rahadi Osman Airport;-1.817.165;109.963.469;46;AS;ID;ID-KB;Ketapang;yes;WIOK;KTG;WIOK;;;https://en.wikipedia.org/wiki/Rahadi_Osman_Airport;Rahadi Usman
26858;WIPT;medium_airport;Minangkabau International Airport;-0.786917;100.280.998;18;AS;ID;ID-SB;Padang (Katapiang);yes;WIEE;PDG;WIEE;;http://minangkabau-airport.co.id/en/general/about-us;https://en.wikipedia.org/wiki/Minangkabau_International_Airport;
26860;WITL;medium_airport;Lhok Sukon Airport;506.951;97.259.201;28;AS;ID;ID-AC;Lhok Sukon-Sumatra Island;no;WITL;LSX;WITL;;;https://id.wikipedia.org/wiki/Bandar_Udara_Lhok_Sukon;Lhoksukon
26862;WITT;medium_airport;Sultan Iskandar Muda International Airport;5.525.087;9.541.997;65;AS;ID;ID-AC;Banda Aceh;yes;WITT;BTJ;WITT;;;https://en.wikipedia.org/wiki/Sultan_Iskandar_Muda_International_Airport;WIAB
26864;WMBT;medium_airport;Tioman Airport;281.818;104.160.004;15;AS;MY;MY-06;Tioman Island;yes;WMBT;TOD;WMBT;;;https://en.wikipedia.org/wiki/Tioman_Airport;Kampung Tekek, Sultan Ahmad Shah
26867;WMKB;medium_airport;RMAF Butterworth Air Base;546.592;100.390.999;11;AS;MY;MY-07;Butterworth;no;WMKB;BWH;WMKB;;;https://en.wikipedia.org/wiki/RMAF_Butterworth_Air_Base;RAF Butterworth
26872;WMKI;medium_airport;Sultan Azlan Shah Airport;4.567.969.799.041.740;10.109.200.286.865.200;130;AS;MY;MY-08;Ipoh;yes;WMKI;IPH;WMKI;;;https://en.wikipedia.org/wiki/Sultan_Azlan_Shah_Airport;
26873;WMKJ;medium_airport;Senai International Airport;164.131;103.669.998;135;AS;MY;MY-01;Johor Bahru;yes;WMKJ;JHB;WMKJ;;;https://en.wikipedia.org/wiki/Senai_International_Airport;Sultan Ismail Airport
26874;WMKK;large_airport;Kuala Lumpur International Airport;274.558;101.709.999;69;AS;MY;MY-10;Sepang;yes;WMKK;KUL;WMKK;;;https://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport;KLIA
26876;WMKM;medium_airport;Malacca International Airport;2.265.613;102.252.778;35;AS;MY;MY-04;Malacca;no;WMKM;MKZ;WMKM;;;https://en.wikipedia.org/wiki/Malacca_International_Airport;Batu Berendam
26877;WMKN;medium_airport;Sultan Mahmud Airport;53.826.398.849.487.300;10.310.299.682.617.100;21;AS;MY;MY-11;Kuala Terengganu;yes;WMKN;TGG;WMKN;;;https://en.wikipedia.org/wiki/Sultan_Mahmud_Airport;
26878;WMKP;medium_airport;Penang International Airport;5.297.140.121.459.960;1.002.770.004.272.460;11;AS;MY;MY-07;Penang;yes;WMKP;PEN;WMKP;;;https://en.wikipedia.org/wiki/Penang_International_Airport;
26879;WMSA;medium_airport;Sultan Abdul Aziz Shah International Airport;3.130.579.948.425.290;10.154.900.360.107.400;90;AS;MY;MY-10;Subang;yes;WMSA;SZB;WMSA;;;https://en.wikipedia.org/wiki/Sultan_Abdul_Aziz_Shah_Airport;
26885;WSAT;medium_airport;Tengah Air Base;1.387.561;103.708.291;50;AS;SG;SG-03;Western Water Catchment;no;WSAT;TGA;WSAT;;;https://en.wikipedia.org/wiki/Tengah_Air_Base;RAF Tengah
26889;YAMB;medium_airport;RAAF Base Amberley;-27.635.381;152.711.223;91;OC;AU;AU-QLD;;no;YAMB;;YAMB;;;https://en.wikipedia.org/wiki/RAAF_Base_Amberley;
26893;YARM;medium_airport;Armidale Airport;-30.528.099.060.099.900;151.617.004.395;3556;OC;AU;AU-NSW;Armidale;yes;YARM;ARM;YARM;;;https://en.wikipedia.org/wiki/Armidale_Airport;
26895;YAYE;medium_airport;Ayers Rock Connellan Airport;-25.185.913;13.097.703;1626;OC;AU;AU-NT;Yulara;yes;YAYE;AYQ;YAYE;;;https://en.wikipedia.org/wiki/Ayers_Rock_Airport;Ayers Rock, Uluru
26901;YBBN;large_airport;Brisbane International Airport;-27.384.199.142.456.000;15.311.700.439.453.100;13;OC;AU;AU-QLD;Brisbane;yes;YBBN;BNE;YBBN;;;https://en.wikipedia.org/wiki/Brisbane_Airport;
26902;YBCG;medium_airport;Gold Coast Airport;-28.165.962;153.506.641;21;OC;AU;AU-QLD;Gold Coast;yes;YBCG;OOL;YBCG;;;https://en.wikipedia.org/wiki/Gold_Coast_Airport;
26903;YBCK;medium_airport;Blackall Airport;-24.431.678;145.429.716;928;OC;AU;AU-QLD;Blackall;yes;YBCK;BKQ;YBCK;;;https://en.wikipedia.org/wiki/Blackall_Airport;
26904;YBCS;medium_airport;Cairns International Airport;-16.878.921;14.574.948;10;OC;AU;AU-QLD;Cairns;yes;YBCS;CNS;YBCS;;https://www.cairnsairport.com.au/;https://en.wikipedia.org/wiki/Cairns_International_Airport;
26908;YBHI;medium_airport;Broken Hill Airport;-320.013.999.939;141.472.000.122;958;OC;AU;AU-NSW;Broken Hill;yes;YBHI;BHQ;YBHI;;;https://en.wikipedia.org/wiki/Broken_Hill_Airport;
26909;YBHM;medium_airport;Hamilton Island Airport;-203.581.008.911;14.895.199.585;15;OC;AU;AU-QLD;Hamilton Island;yes;YBHM;HTI;YBHM;;http://www.hamiltonisland.com.au/airport/;https://en.wikipedia.org/wiki/Hamilton_Island_Airport;
26910;YBIE;medium_airport;Bedourie Airport;-243.461;139.460.007;300;OC;AU;AU-QLD;Bedourie;yes;YBIE;BEU;YBIE;;;https://en.wikipedia.org/wiki/Bedourie_Airport;
26914;YBLA;medium_airport;Benalla Airport;-36.551.899;146.007.004;569;OC;AU;AU-VIC;Benalla;no;YBLA;BLN;YBLA;;;https://en.wikipedia.org/wiki/Benalla_Airport;
26917;YBMA;medium_airport;Mount Isa Airport;-2.066.638;139.488.468;1121;OC;AU;AU-QLD;Mount Isa;yes;YBMA;ISA;YBMA;;;https://en.wikipedia.org/wiki/Mount_Isa_Airport;
26919;YBMK;medium_airport;Mackay Airport;-21.170.816;149.182.588;19;OC;AU;AU-QLD;Mackay;yes;YBMK;MKY;YBMK;;http://www.mackayairport.com.au/;https://en.wikipedia.org/wiki/Mackay_Airport;
26921;YBNS;medium_airport;Bairnsdale Airport;-37.887.539;147.569.379;165;OC;AU;AU-VIC;Bairnsdale;no;YBNS;BSJ;YBNS;;https://www.eastgippsland.vic.gov.au/aerodromes/bairnsdale-airport;https://en.wikipedia.org/wiki/Bairnsdale_Airport;
26924;YBPN;medium_airport;Proserpine Whitsunday Coast Airport;-20.494.416;148.553.583;82;OC;AU;AU-QLD;Proserpine;yes;YBPN;PPP;YBPN;;;https://en.wikipedia.org/wiki/Proserpine_/_Whitsunday_Coast_Airport;
