"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","icao_code","iata_code","gps_code","local_code","home_link","wikipedia_link","keywords"
4768,"MMZO","medium_airport","Playa de Oro International Airport","19,1448","-104,558998",30,"NA","MX","MX-COL","Manzanillo","yes","MMZO","ZLO","MMZO",,"http://manzanillo.aeropuertosgap.com.mx/index.php?lang=eng","https://en.wikipedia.org/wiki/Playa_de_Oro_International_Airport","Manzanillo Costalegre, Aeropuerto Internacional Playa de Oro"
4770,"MNBL","medium_airport","Bluefields Airport","11,991","-83,774101",20,"NA","NI","NI-AS","Bluefields","yes","MNBL","BEF","MNBL",,,"https://en.wikipedia.org/wiki/Bluefields_Airport",
4774,"MNMG","medium_airport","Augusto C. Sandino (Managua) International Airport","12,14150047","-86,16819763",194,"NA","NI","NI-MN","Managua","yes","MNMG","MGA","MNMG",,,"https://en.wikipedia.org/wiki/Augusto_C._Sandino_International_Airport",
4776,"MNPC","medium_airport","Puerto Cabezas Airport","14,0472002","-83,38670349",52,"NA","NI","NI-AN","Puerto Cabezas","yes","MNPC","PUZ","MNPC",,,"https://en.wikipedia.org/wiki/Puerto_Cabezas_Airport",
4786,"MPBO","medium_airport","Bocas del Toro International Airport","9,34085","-82,250801",10,"NA","PA","PA-1","Isla ColÃ³n","yes","MPBO","BOC","MPBO",,,"https://en.wikipedia.org/wiki/Bocas_del_Toro_%22Isla_ColÃ³n%22_International_Airport","Jose Ezequiel Hall"
4787,"MPCE","medium_airport","Alonso Valderrama Airport","7,98784","-80,409837",33,"NA","PA","PA-6","ChitrÃ©","yes","MPCE","CTD","MPCE",,,"https://en.wikipedia.org/wiki/ChitrÃ©_Alonso_Valderrama_Airport",
4788,"MPCH","medium_airport","Changuinola Captain Manuel NiÃ±o International Airport","9,458962","-82,515062",19,"NA","PA","PA-1","Changuinola","yes","MPCH","CHX","MPCH",,,"https://en.wikipedia.org/wiki/Changuinola_%22Capit%C3%A1n_Manuel_Ni%C3%B1o%22_International_Airport",
4789,"MPDA","medium_airport","Enrique Malek International Airport","8,391","-82,434998",89,"NA","PA","PA-4","David","yes","MPDA","DAV","MPDA",,,"https://en.wikipedia.org/wiki/Enrique_Malek_International_Airport",
4790,"MPEJ","medium_airport","Enrique Adolfo Jimenez Airport","9,35664","-79,867401",25,"NA","PA","PA-3","ColÃ³n","yes","MPEJ","ONX","MPEJ",,,"https://en.wikipedia.org/wiki/Enrique_Adolfo_Jim%C3%A9nez_Airport",
4791,"MPMG","medium_airport","Marcos A. Gelabert International Airport","8,97334","-79,555603",31,"NA","PA","PA-8","Albrook","yes","MPMG","PAC","MPMG",,,"https://en.wikipedia.org/wiki/Albrook_%22Marcos_A._Gelabert%22_International_Airport","Balboa. Albrook AFS. MPLB"
4792,"MPSA","medium_airport","Ruben Cantu Airport","8,085599899","-80,94529724",272,"NA","PA","PA-9","Santiago","no","MPSA","SYP","MPSA",,,"https://en.wikipedia.org/wiki/Ruben_Cantu_Airport","Santiago"
4793,"MPTO","large_airport","Tocumen International Airport","9,07136","-79,383499",135,"NA","PA","PA-8","Tocumen","yes","MPTO","PTY","MPTO",,"https://www.tocumenpanama.aero/","https://en.wikipedia.org/wiki/Tocumen_International_Airport","La Joya No 1"
4796,"MRBA","medium_airport","Buenos Aires Airport","9,163949","-83,330171",1214,"NA","CR","CR-P","Punta Arenas","no","MRBA","BAI","MRBA",,,"https://en.wikipedia.org/wiki/Buenos_Aires_Airport_(Costa_Rica)",
4797,"MRBC","medium_airport","Barra del Colorado Airport","10,7687","-83,585602",3,"NA","CR","CR-L","Pococi","no","MRBC","BCL","MRBC",,,"https://en.wikipedia.org/wiki/Barra_del_Colorado_Airport",
4798,"MRCC","medium_airport","Coto 47 Airport","8,60156","-82,968754",26,"NA","CR","CR-P","Corredores","no","MRCC","OTR","MRCC",,,"https://en.wikipedia.org/wiki/Coto_47_Airport",
4804,"MRGF","medium_airport","Golfito Airport","8,65401","-83,182198",49,"NA","CR","CR-P","Golfito","yes","MRGF","GLF","MRGF",,,"https://en.wikipedia.org/wiki/Golfito_Airport",
4805,"MRGP","medium_airport","Guapiles Airport","10,21720028","-83,79699707",883,"NA","CR","CR-L","Pococi","no","MRGP","GPL","MRGP",,,"https://en.wikipedia.org/wiki/Gu%C3%A1piles_Airport",
4806,"MRLB","large_airport","Guanacaste Airport","10,5933","-85,544403",270,"NA","CR","CR-G","Liberia","yes","MRLB","LIR","MRLB",,,"https://en.wikipedia.org/wiki/Daniel_Oduber_Quir%C3%B3s_International_Airport","Daniel Oduber Quiros International, Liberia International"
4807,"MRLC","medium_airport","Los Chiles Airport","11,0353","-84,7061",131,"NA","CR","CR-A","Los Chiles","no","MRLC","LSL","MRLC",,,"https://en.wikipedia.org/wiki/Los_Chiles_Airport",
4808,"MRLM","medium_airport","Limon International Airport","9,95796","-83,022003",7,"NA","CR","CR-L","Puerto Limon","yes","MRLM","LIO","MRLM",,,"https://en.wikipedia.org/wiki/Lim%C3%B3n_International_Airport",
4809,"MRNS","medium_airport","Nosara Airport","9,976490021","-85,65299988",33,"NA","CR","CR-G","Nicoya","yes","MRNS","NOB","MRNS",,,"https://en.wikipedia.org/wiki/Nosara_Airport",
4810,"MROC","large_airport","Juan SantamarÃ­a International Airport","9,99386","-84,208801",3021,"NA","CR","CR-A","San JosÃ© (Alajuela)","yes","MROC","SJO","MROC",,"https://www.sjoairport.com/","https://en.wikipedia.org/wiki/Juan_Santamar%C3%ADa_International_Airport",
32160,"MRPJ","medium_airport","Puerto Jimenez Airport","8,533329964","-83,30000305",7,"NA","CR","CR-P","Puerto Jimenez","yes","MRPJ","PJM","MRPJ",,"http://www.natureair.com/destinations/jimenez_costa_rica.html","https://en.wikipedia.org/wiki/Puerto_Jimenez_Airport","Corcovado National Park"
4812,"MRPM","medium_airport","Palmar Sur Airport","8,95103","-83,468597",49,"NA","CR","CR-P","Palmar Sur","no","MRPM","PMZ","MRPM",,,"https://en.wikipedia.org/wiki/Palmar_Sur_Airport",
4813,"MRPV","medium_airport","TobÃ­as BolaÃ±os International Airport","9,95705","-84,139801",3287,"NA","CR","CR-SJ","San Jose","yes","MRPV","SYQ","MRPV",,,"https://en.wikipedia.org/wiki/Tob%C3%ADas_Bola%C3%B1os_International_Airport","Aeropuerto Internacional TobÃ­as BolaÃ±os Palma"
4814,"MRQP","medium_airport","Quepos Managua Airport","9,44316","-84,129799",85,"NA","CR","CR-P","Quepos","yes","MRQP","XQP","MRQP",,,"https://en.wikipedia.org/wiki/Quepos_Managua_Airport",
4817,"MRUP","medium_airport","Upala Airport","10,8922","-85,016197",184,"NA","CR","CR-A","Upala","no","MRUP","UPL","MRUP",,"https://www.facebook.com/UpalaAeropuerto","https://en.m.wikipedia.org/wiki/Upala_Airport",
4820,"MSLP","large_airport","MonseÃ±or Ãscar Arnulfo Romero International Airport","13,4409","-89,055702",101,"NA","SV","SV-PA","San Salvador (San Luis Talpa)","yes","MSLP","SAL","MSLP",,,"https://en.wikipedia.org/wiki/Monse%C3%B1or_%C3%93scar_Arnulfo_Romero_International_Airport",
4821,"MSSS","medium_airport","Ilopango International Airport","13,6995","-89,119904",2027,"NA","SV","SV-SS","San Salvador","yes","MSSS","ILS","MSSS",,,"https://en.wikipedia.org/wiki/Ilopango_International_Airport",
4822,"MTCA","medium_airport","Antoine-Simon International Airport","18,271099","-73,7883",203,"NA","HT","HT-SD","Les Cayes","yes","MTCA","CYA","MTCA",,,"https://en.wikipedia.org/wiki/Antoine-Simon_Airport",
4823,"MTCH","medium_airport","Cap Haitien International Airport","19,726734","-72,199576",10,"NA","HT","HT-ND","Cap Haitien","yes","MTCH","CAP","MTCH",,,"https://en.wikipedia.org/wiki/Cap-Ha%C3%AFtien_International_Airport",
4824,"MTJA","medium_airport","Jacmel Airport","18,2411","-72,518501",167,"NA","HT","HT-SE","Jacmel","no","MTJA","JAK","MTJA",,,"https://en.wikipedia.org/wiki/Jacmel_Airport",
31696,"MTJE","medium_airport","JÃ©rÃ©mie Airport","18,663099","-74,170303",147,"NA","HT","HT-GA","Carrefour Sanon","yes","MTJE","JEE","MTJE",,,"https://en.wikipedia.org/wiki/J%C3%A9r%C3%A9mie_Airport",
4825,"MTPP","large_airport","Toussaint Louverture International Airport","18,580023","-72,292596",122,"NA","HT","HT-OU","Port-au-Prince","yes","MTPP","PAP","MTPP",,"https://www.portauprinceairport.com/","https://en.wikipedia.org/wiki/Toussaint_Louverture_International_Airport",
32146,"MTPX","medium_airport","Port-de-Paix Airport","19,934045","-72,84801",9,"NA","HT","HT-NO","Port-de-Paix","no","MTPX","PAX","MTPX",,,"https://en.wikipedia.org/wiki/Port-de-Paix_Airport",
4826,"MUBA","medium_airport","Gustavo Rizo Airport","20,36529922","-74,5062027",26,"NA","CU","CU-14","Baracoa","yes","MUBA","BCA","MUBA",,,"https://en.wikipedia.org/wiki/Gustavo_Rizo_Airport",
4828,"MUBY","medium_airport","Carlos Manuel de Cespedes Airport","20,3964","-76,621399",203,"NA","CU","CU-12","Bayamo","yes","MUBY","BYM","MUBY",,,"https://en.wikipedia.org/wiki/Carlos_Manuel_C%C3%A9spedes_Airport",
4829,"MUCA","medium_airport","MÃ¡ximo GÃ³mez Airport","22,0271","-78,789597",335,"NA","CU","CU-08","Ciro Redondo","no","MUCA","AVI","MUCA",,,"https://en.wikipedia.org/wiki/M%C3%A1ximo_G%C3%B3mez_Airport","Ciego de Ãvila"
4831,"MUCC","medium_airport","Jardines Del Rey Airport","22,46100044","-78,32839966",13,"NA","CU","CU-08","Cayo Coco","yes","MUCC","CCC","MUCC",,,"https://en.wikipedia.org/wiki/Jardines_del_Rey_Airport","Cayo Coco"
4832,"MUCF","medium_airport","Jaime Gonzalez Airport","22,14999962","-80,41419983",102,"NA","CU","CU-06","Cienfuegos","yes","MUCF","CFG","MUCF",,,"https://en.wikipedia.org/wiki/Jaime_Gonz%C3%A1lez_Airport","Las Villas Airport"
4833,"MUCL","medium_airport","Vilo AcuÃ±a International Airport","21,61650085","-81,54599762",10,"NA","CU","CU-99","Cayo Largo del Sur","yes","MUCL","CYO","MUCL",,,"https://en.wikipedia.org/wiki/Vilo_Acu%C3%B1a_Airport",
4834,"MUCM","medium_airport","Ignacio Agramonte International Airport","21,42029953","-77,84750366",413,"NA","CU","CU-09","Camaguey","yes","MUCM","CMW","MUCM",,,"https://en.wikipedia.org/wiki/Ignacio_Agramonte_International_Airport",
4835,"MUCU","medium_airport","Antonio Maceo International Airport","19,96980095","-75,83540344",249,"NA","CU","CU-13","Santiago","yes","MUCU","SCU","MUCU",,,"https://en.wikipedia.org/wiki/Antonio_Maceo_Airport",
4837,"MUGM","medium_airport","Leeward Point Field","19,9065","-75,2071",56,"NA","CU","CU-14","Guantanamo Bay Naval Station","no","MUGM","NBW","MUGM",,,"https://en.wikipedia.org/wiki/Leeward_Point_Field","Gitmo, Leeward Point Fld"
4838,"MUGT","medium_airport","Mariana Grajales Airport","20,0853","-75,158302",56,"NA","CU","CU-14","GuantÃ¡namo","no","MUGT","GAO","MUGT",,,"https://en.wikipedia.org/wiki/Mariana_Grajales_Airport","Aerodromo los CaÃ±os"
4839,"MUHA","large_airport","JosÃ© MartÃ­ International Airport","22,98920059","-82,40910339",210,"NA","CU","CU-03","Havana","yes","MUHA","HAV","MUHA",,,"https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_International_Airport","Habana"
4840,"MUHG","medium_airport","Frank Pais International Airport","20,78560066","-76,31510162",361,"NA","CU","CU-11","Holguin","yes","MUHG","HOG","MUHG",,,"https://en.wikipedia.org/wiki/Frank_Pa%C3%ADs_Airport",
4841,"MUKW","medium_airport","Kawama Airport","23,124001","-81,301598",16,"NA","CU","CU-04","Santa Marta","no","MUKW","VRO","MUKW",,,"https://en.wikipedia.org/wiki/Kawama_Airport","Varadero"
4846,"MUMO","medium_airport","Orestes Acosta Airport","20,65390015","-74,92220306",16,"NA","CU","CU-11","Moa","no","MUMO","MOA","MUMO",,,"https://en.wikipedia.org/wiki/Orestes_Acosta_Airport",
4847,"MUMZ","medium_airport","Sierra Maestra International Airport","20,288605","-77,087545",112,"NA","CU","CU-12","Manzanillo","yes","MUMZ","MZO","MUMZ",,,"https://en.wikipedia.org/wiki/Sierra_Maestra_Airport",
4849,"MUNG","medium_airport","Rafael Cabrera Airport","21,83469963","-82,78379822",79,"NA","CU","CU-99","Nueva Gerona","yes","MUNG","GER","MUNG",,,"https://en.wikipedia.org/wiki/Rafael_P%C3%A9rez_Airport",
4851,"MUPB","medium_airport","Playa Baracoa Airport","23,032801","-82,579399",102,"NA","CU","CU-15","Havana","no","MUPB","UPB","MUPB",,,"https://en.wikipedia.org/wiki/Playa_Baracoa_Airport",
4854,"MUSC","medium_airport","Abel Santamaria Airport","22,492201","-79,943604",338,"NA","CU","CU-05","Santa Clara","yes","MUSC","SNU","MUSC",,,"https://en.wikipedia.org/wiki/Abel_Santa_Mar%C3%ADa_Airport",
32336,"MUSJ","medium_airport","San JuliÃ¡n Air Base","22,100525","-84,157376",98,"NA","CU","CU-01","Sandino","no","MUSJ","SNJ","MUSJ",,,"https://en.wikipedia.org/wiki/San_Juli%C3%A1n_Air_Base",
4856,"MUSN","medium_airport","Siguanea Airport","21,6425","-82,955101",39,"NA","CU","CU-99","Isla de la Juventud","no","MUSN","SZJ","MUSN",,,"https://en.wikipedia.org/wiki/Siguanea_Airport",
4858,"MUTD","medium_airport","Alberto Delgado Airport","21,7883","-79,9972",125,"NA","CU","CU-07","Trinidad","yes","MUTD","TND","MUTD",,,"https://en.wikipedia.org/wiki/Alberto_Delgado_Airport",
4859,"MUVR","large_airport","Juan Gualberto Gomez International Airport","23,034401","-81,435303",210,"NA","CU","CU-04","Matanzas","yes","MUVR","VRA","MUVR",,,"https://en.wikipedia.org/wiki/Juan_Gualberto_G%C3%B3mez_Airport","Varadero"
4860,"MUVT","medium_airport","Hermanos Ameijeiras Airport","20,9876","-76,935799",328,"NA","CU","CU-10","Las Tunas","yes","MUVT","VTU","MUVT",,,"https://en.wikipedia.org/wiki/Hermanos_Ameijeiras_Airport",
4861,"MWCB","medium_airport","Charles Kirkconnell International Airport","19,687","-79,882797",8,"NA","KY","KY-CB","West End","yes","MWCB","CYB","MWCB",,,"https://en.wikipedia.org/wiki/Gerrard_Smith_International_Airport",
31977,"MWCL","medium_airport","Edward Bodden Little Cayman Airfield","19,660161","-80,088826",3,"NA","KY","KY-LC","Blossom Village","no","MWCL","LYB","MWCL",,,"https://en.wikipedia.org/wiki/Edward_Bodden_Airfield","Little Cayman Airport"
4862,"MWCR","large_airport","Owen Roberts International Airport","19,292801","-81,357697",8,"NA","KY","KY-GC","George Town","yes","MWCR","GCM","MWCR",,,"https://en.wikipedia.org/wiki/Owen_Roberts_International_Airport","Grand Cayman, George Town"
4924,"MYAB","medium_airport","Clarence A. Bain Airport","24,287701","-77,684601",19,"NA","BS","BS-SA","Mangrove Cay","no","MYAB","MAY","MYAB",,,"https://en.wikipedia.org/wiki/Clarence_A._Bain_Airport",
4925,"MYAF","medium_airport","Andros Town Airport","24,697901","-77,795601",5,"NA","BS","BS-NS","Andros Town","no","MYAF","ASD","MYAF",,,"https://en.wikipedia.org/wiki/Andros_Town_International_Airport",
4926,"MYAK","medium_airport","Congo Town Airport","24,158701","-77,589798",15,"NA","BS","BS-SA","Andros","yes","MYAK","TZN","MYAK","COX",,"https://en.wikipedia.org/wiki/South_Andros_Airport","Congotown Airport, South Andros Airport"
4927,"MYAM","medium_airport","Leonard M Thompson International Airport","26,510711","-77,084262",6,"NA","BS","BS-CO","Marsh Harbour","yes","MYAM","MHH","MYAM",,,"https://en.wikipedia.org/wiki/Marsh_Harbour_Airport","Marsh Harbour International"
4928,"MYAN","medium_airport","San Andros Airport","25,05380058","-78,0490036",5,"NA","BS","BS-NS","Andros Island","yes","MYAN","SAQ","MYAN",,,"https://en.wikipedia.org/wiki/San_Andros_Airport",
4929,"MYAP","medium_airport","Spring Point Airport","22,441799","-73,970901",11,"NA","BS","BS-AK","Spring Point","yes","MYAP","AXP","MYAP",,,"https://en.wikipedia.org/wiki/Spring_Point_Airport",
4931,"MYAT","medium_airport","Treasure Cay Airport","26,74530029","-77,39129639",8,"NA","BS","BS-CO","Treasure Cay","yes","MYAT","TCB","MYAT",,,"https://en.wikipedia.org/wiki/Treasure_Cay_Airport",
4933,"MYBC","medium_airport","Chub Cay Airport","25,417101","-77,880898",5,"NA","BS","BS-NS","Chub Cay","yes","MYBC","CCZ","MYBC",,,"https://en.wikipedia.org/wiki/Chub_Cay_International_Airport",
4934,"MYBG","medium_airport","Great Harbour Cay Airport","25,7383","-77,840103",18,"NA","BS","BS-BY","Bullocks Harbour","no","MYBG","GHC","MYBG",,,"https://en.wikipedia.org/wiki/Great_Harbour_Cay_Airport",
4935,"MYBS","medium_airport","South Bimini Airport","25,69989967","-79,26470184",10,"NA","BS","BS-BI","South Bimini","yes","MYBS","BIM","MYBS",,,"https://en.wikipedia.org/wiki/South_Bimini_Airport",
4936,"MYCA","medium_airport","Arthur's Town Airport","24,6294","-75,673797",18,"NA","BS","BS-CI","Arthur's Town","yes","MYCA","ATC","MYCA",,,"https://en.wikipedia.org/wiki/Arthur's_Town_Airport",
4937,"MYCB","medium_airport","New Bight Airport","24,3153","-75,452301",5,"NA","BS","BS-CI","Cat Island","yes","MYCB","TBI","MYCB",,,"https://en.wikipedia.org/wiki/New_Bight_Airport",
4938,"MYCI","medium_airport","Colonel Hill Airport","22,7456","-74,182404",5,"NA","BS","BS-CK","Colonel Hill","yes","MYCI","CRI","MYCI",,,"https://en.wikipedia.org/wiki/Colonial_Hill_Airport","Crooked Island Airport"
4939,"MYEF","medium_airport","Exuma International Airport","23,562599","-75,877998",9,"NA","BS","BS-EX","Moss Town","yes","MYEF","GGT","MYEF",,,"https://en.wikipedia.org/wiki/Exuma_International_Airport",
4941,"MYEH","medium_airport","North Eleuthera Airport","25,47489929","-76,6835022",13,"NA","BS","BS-HI","North Eleuthera","yes","MYEH","ELH","MYEH",,,"https://en.wikipedia.org/wiki/North_Eleuthera_Airport",
4942,"MYEM","medium_airport","Governor's Harbour Airport","25,2847","-76,331001",26,"NA","BS","BS-CE","Governor's Harbour","yes","MYEM","GHB","MYEM",,,"https://en.wikipedia.org/wiki/Governor's_Harbour_Airport",
4943,"MYEN","medium_airport","Normans Cay Airport","24,594299","-76,820198",8,"NA","BS","BS-EX","Normans Cay","no","MYEN","NMC","MYEN",,,"https://en.wikipedia.org/wiki/Norman%27s_Cay_Airport",
4944,"MYER","medium_airport","Rock Sound Airport","24,89507873","-76,17688179",10,"NA","BS","BS-SE","Rock Sound","no","MYER","RSD","MYER",,,"https://en.wikipedia.org/wiki/Rock_Sound_International_Airport",
4945,"MYES","medium_airport","Staniel Cay Airport","24,1691","-76,439102",5,"NA","BS","BS-EX","Staniel Cay","no","MYES","TYM","MYES",,,"https://en.wikipedia.org/wiki/Staniel_Cay_Airport",
4946,"MYGF","medium_airport","Grand Bahama International Airport","26,55870056","-78,69560242",7,"NA","BS","BS-FP","Freeport","yes","MYGF","FPO","MYGF",,,"https://en.wikipedia.org/wiki/Grand_Bahama_International_Airport",
4947,"MYIG","medium_airport","Inagua Airport","20,975","-73,666901",8,"NA","BS","BS-IN","Matthew Town","yes","MYIG","IGA","MYIG",,,"https://en.wikipedia.org/wiki/Inagua_Airport","Inagua International"
4948,"MYLD","medium_airport","Deadman's Cay Airport","23,17900085","-75,09359741",9,"NA","BS","BS-LI","Deadman's Cay","yes","MYLD","LGI","MYLD",,,"https://en.wikipedia.org/wiki/Deadman's_Cay_Airport",
4949,"MYLS","medium_airport","Stella Maris Airport","23,582317","-75,268621",10,"NA","BS","BS-LI","Stella Maris","yes","MYLS","SML","MYLS",,,"https://en.wikipedia.org/wiki/Stella_Maris_Airport",
4950,"MYMM","medium_airport","Mayaguana Airport","22,379499","-73,013494",11,"NA","BS","BS-MG","Abraham Bay Settlement","yes","MYMM","MYG","MYMM",,,"https://en.wikipedia.org/wiki/Mayaguana_Airport",
4951,"MYNN","large_airport","Lynden Pindling International Airport","25,039","-77,466202",16,"NA","BS","BS-NP","Nassau","yes","MYNN","NAS","MYNN",,"http://www.nas.bs/","https://en.wikipedia.org/wiki/Lynden_Pindling_International_Airport","Windsor Field, Nassau International Airport"
4952,"MYRD","medium_airport","Duncan Town Airport","22,181801","-75,7295",6,"NA","BS","BS-RI","Duncan Town","no","MYRD","DCT","MYRD",,,"https://en.wikipedia.org/wiki/Duncan_Town_Airport",
4954,"MYSM","medium_airport","San Salvador Airport","24,063299","-74,524002",24,"NA","BS","BS-SS","San Salvador","yes","MYSM","ZSA","MYSM",,,"https://en.wikipedia.org/wiki/San_Salvador_Airport",
4956,"MZBZ","large_airport","Philip S. W. Goldson International Airport","17,539951","-88,303556",15,"NA","BZ","BZ-BZ","Belize City","yes","MZBZ","BZE","MZBZ",,"http://www.pgiabelize.com/","https://en.wikipedia.org/wiki/Philip_S._W._Goldson_International_Airport","Belize International, Ladyville"
42217,"MZPL","medium_airport","Placencia Airport","16,536957","-88,361511",3,"NA","BZ","BZ-SC","Placencia","yes","MZPL","PLJ","MZPL","PLJ",,"https://en.wikipedia.org/wiki/Placencia_Airport",
4958,"NCRG","medium_airport","Rarotonga International Airport","-21,2027","-159,806",19,"OC","CK","CK-U-A","Avarua","yes","NCRG","RAR","NCRG",,,"https://en.wikipedia.org/wiki/Rarotonga_International_Airport",
4959,"NFFN","medium_airport","Nadi International Airport","-17,7553997","177,4429932",59,"OC","FJ","FJ-W","Nadi","yes","NFFN","NAN","NFFN",,,"https://en.wikipedia.org/wiki/Nadi_International_Airport",
4960,"NFNA","medium_airport","Nausori International Airport","-18,04330063","178,5590057",17,"OC","FJ","FJ-C","Nausori","yes","NFNA","SUV","NFNA",,,"https://en.wikipedia.org/wiki/Nausori_International_Airport",
4961,"NFNL","medium_airport","Labasa Airport","-16,4667","179,339996",44,"OC","FJ","FJ-N","Labasa","yes","NFNL","LBS","NFNL",,,"https://en.wikipedia.org/wiki/Lambasa_Airport",
4962,"NFTF","medium_airport","Fua'amotu International Airport","-21,24119949","-175,1499939",126,"OC","TO","TO-04","Nuku'alofa","yes","NFTF","TBU","NFTF",,,"https://en.wikipedia.org/wiki/Fua'amotu_International_Airport",
4963,"NFTL","medium_airport","Lifuka Island Airport","-19,77700043","-174,3410034",31,"OC","TO","TO-02","Lifuka","yes","NFTL","HPA","NFTL",,,"https://en.wikipedia.org/wiki/Lifuka_Island_Airport","Salote Pilolevu Airport, Haapai"
